name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),150311.00,0.002612,None,0.00,0.000002,14,35
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),161399.00,0.002886,None,0.00,0.000001,16,35
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),161117.00,0.002712,None,0.00,0.000001,18,35
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),186890.00,0.003405,None,0.00,0.000001,20,35
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),134194.00,0.002958,None,0.00,0.000001,10,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),147818.00,0.002865,None,0.00,0.000002,12,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),159037.00,0.002945,None,0.00,0.000002,14,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),172768.00,0.002890,None,0.00,0.000002,16,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),192584.00,0.003059,None,0.00,0.000001,18,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),194906.00,0.003379,None,0.00,0.000002,20,36
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),124624.00,0.002498,None,0.00,0.000002,10,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),140053.00,0.003265,None,0.00,0.000001,12,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),146809.00,0.002983,None,0.00,0.000001,14,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),186808.00,0.002487,None,0.00,0.000002,16,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),179483.00,0.002779,None,0.00,0.000002,18,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),187938.00,0.003051,None,0.00,0.000001,20,37
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),116556.00,0.003028,None,0.00,0.000001,10,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),137812.00,0.002464,None,0.00,0.000001,12,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),138914.00,0.002646,None,0.00,0.000001,14,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),183723.00,0.003432,None,0.00,0.000002,16,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),188621.00,0.003198,None,0.00,0.000011,18,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),193873.00,0.003113,None,0.00,0.000003,20,38
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),130779.00,0.003120,None,0.00,0.000001,10,39
instances/small/pr299.tsp,299,Random Double-sided nearest neighbor (RDSNN),151685.00,0.003170,None,0.00,0.000000,12,39
